Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
435.2,20.7,9.8,159.3,810.0,29.4,1.2,20.4,31.9
278.9,9.4,4.5,44.5,674.3,37.1,2.5,4.9,11.1
168.6,4.2,1.4,4.0,239.4,29.1,2.5,2.0,4.4
230.4,8.3,2.5,7.6,28.4,35.7,4.4,2.0,4.2
549.8,61.3,8.0,0.0,1.0,2.0,0.1,0.2,0.3
189.0,9.4,5.8,24.6,432.2,22.4,0.8,1.1,3.6
418.9,15.7,3.0,0.0,731.4,59.0,3.6,2.2,9.5
152.0,12.7,7.7,25.3,93.5,6.8,2.8,1.0,5.2
84.9,7.8,4.4,19.9,68.1,2.8,1.0,1.5,2.1
157.3,12.1,6.8,30.2,681.3,9.7,2.0,2.9,4.3
193.6,5.6,1.8,5.5,850.1,16.5,1.8,4.4,9.6
165.4,6.7,1.1,0.0,177.1,26.7,1.2,18.2,1.9
315.7,14.5,6.7,70.2,463.8,43.0,3.9,11.3,7.1
41.2,0.3,0.1,0.0,274.8,9.5,2.0,6.0,1.8
154.7,8.8,5.0,22.4,862.0,14.2,1.1,3.4,4.3
284.7,11.4,6.7,30.8,446.2,43.5,1.1,25.0,3.9
154.9,5.9,0.5,0.0,16.8,21.9,1.7,10.6,4.8
181.7,6.7,5.8,0.0,20.3,14.2,1.0,11.0,1.4
293.8,20.5,4.2,7.6,250.5,26.3,3.2,19.0,6.0
215.2,9.2,4.7,87.5,467.0,27.3,2.2,3.7,6.9
294.9,2.7,0.7,98.8,211.0,25.7,2.1,19.0,41.1
502.3,24.3,11.6,116.4,1388.9,38.1,1.4,5.3,31.5
105.8,6.6,3.5,6.4,56.9,11.1,1.0,8.7,1.9
336.2,20.6,11.5,23.7,190.3,36.4,2.1,30.4,4.7
88.3,1.8,1.0,4.4,23.9,18.1,0.3,17.2,0.6
244.9,8.1,1.9,30.9,224.1,26.9,7.5,6.6,18.4
215.9,10.9,2.8,1.5,435.5,24.9,0.8,1.8,4.3
198.3,10.5,6.1,65.6,69.0,25.6,1.7,18.3,3.4
322.1,18.1,10.1,74.2,1569.0,12.8,2.6,4.8,26.8
197.5,4.7,1.1,16.3,294.1,35.5,1.2,18.4,3.7
43.9,2.5,0.8,105.8,35.0,1.7,0.1,0.2,3.4
40.6,2.3,1.5,8.3,248.3,2.5,0.3,1.1,2.5
182.4,2.9,1.1,4.9,339.0,28.6,1.2,5.5,9.4
673.9,50.7,8.8,93.5,271.8,19.6,0.6,17.8,35.6
196.1,0.1,0.1,0.0,473.7,45.9,6.9,9.5,3.6
55.9,0.0,0.0,0.0,35.8,13.1,1.9,2.7,1.0
209.0,6.6,2.0,68.0,291.4,9.1,2.5,4.4,26.6
340.6,18.9,11.6,77.2,646.6,22.9,0.8,0.9,19.2
159.9,0.2,0.0,0.0,0.3,40.4,1.8,34.8,1.2
54.8,2.4,1.1,1.7,16.8,8.9,0.3,7.8,0.5
328.8,15.5,6.5,24.1,247.1,42.1,1.5,23.1,5.3
149.8,2.8,0.4,0.0,142.6,27.3,3.8,1.8,4.1
135.1,4.7,2.7,26.0,179.5,21.2,0.9,9.9,2.4
195.4,9.3,2.0,0.0,416.0,23.6,1.3,2.3,4.2
481.1,27.5,3.2,6.1,468.9,52.2,4.5,9.2,9.1
118.0,1.8,0.5,46.6,81.9,18.8,5.6,8.6,7.4
687.2,24.1,5.0,71.6,602.2,98.5,2.6,1.6,16.5
71.4,1.6,0.4,36.3,239.3,0.7,0.2,0.3,12.7
333.8,22.3,11.8,85.6,469.5,7.5,0.9,2.8,25.4
382.6,19.9,5.0,94.3,641.9,12.2,0.7,1.7,32.2
123.3,2.5,1.2,3.8,91.2,23.2,3.7,9.6,4.2
688.3,40.1,11.5,198.6,215.7,26.8,3.7,2.1,52.4
103.5,0.1,0.0,0.0,62.6,24.4,3.6,5.6,1.9
300.8,6.8,1.2,62.0,26.9,49.8,2.1,1.6,9.1
460.1,20.3,10.5,101.5,706.1,42.0,3.0,2.6,27.1
304.0,18.6,10.7,47.4,250.6,28.0,2.6,1.4,7.2
228.1,0.6,0.1,0.0,237.4,48.0,1.7,0.2,6.5
294.6,18.7,7.4,77.1,895.7,9.3,3.2,4.1,23.1
100.8,5.4,2.1,9.5,47.8,12.5,0.6,7.8,1.5
8.0,0.3,0.0,2.4,0.8,1.2,0.1,0.6,0.2
187.2,5.8,3.5,56.8,626.5,18.0,2.4,2.0,15.7
35.5,3.1,1.9,8.8,80.7,0.3,0.1,0.0,1.6
378.5,20.4,11.9,78.0,1574.4,29.5,3.0,2.1,19.7
336.6,11.6,6.8,40.1,383.5,39.3,4.4,6.0,18.7
63.1,4.5,0.6,0.0,0.7,6.0,0.0,5.8,0.1
125.7,0.6,0.1,0.0,16.4,26.3,4.8,2.8,6.2
246.2,6.6,1.4,75.5,462.2,21.4,0.3,20.6,25.5
273.8,8.8,1.4,18.6,192.1,45.9,1.0,0.0,2.2
54.5,0.0,0.0,0.0,6.3,13.8,0.1,12.7,0.1
61.0,0.1,0.0,0.0,1.9,16.6,1.2,13.6,0.5
117.2,7.2,6.2,0.0,40.9,12.9,0.0,12.6,0.9
170.2,3.1,0.4,0.2,300.4,32.7,2.8,6.6,4.2
284.5,8.0,1.1,26.4,167.4,49.7,2.4,23.6,5.0
211.6,10.6,3.3,15.7,128.0,29.4,0.8,0.3,2.1
332.4,4.0,1.8,31.3,189.6,52.3,5.4,13.3,23.0
137.0,5.7,1.8,24.6,452.8,12.3,3.4,3.0,10.2
224.1,9.9,2.4,98.4,854.1,0.6,0.1,0.0,31.4
126.5,10.8,6.6,60.0,206.7,3.7,0.2,0.5,1.8
329.6,10.4,1.9,7.2,489.1,45.4,7.5,5.5,15.1
408.7,22.5,12.8,129.7,139.7,47.2,0.9,26.0,5.5
485.0,28.6,4.2,68.4,1248.3,7.6,1.6,2.3,28.2
221.3,6.5,1.1,75.5,141.3,14.5,0.1,13.4,25.3
71.1,3.8,0.5,0.0,37.6,8.4,3.0,2.2,3.2
121.3,6.5,3.7,20.8,74.8,14.6,0.0,8.8,1.3
829.0,49.4,11.3,138.0,1395.0,16.8,0.8,9.8,37.1
104.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
70.9,5.8,3.7,15.3,45.0,4.6,2.2,0.9,1.2
131.8,0.2,0.0,0.0,271.1,7.6,0.5,4.6,0.8
295.1,4.7,2.6,10.2,461.5,48.1,18.3,8.6,17.2
313.4,11.7,7.0,30.2,392.5,47.8,6.0,3.4,6.1
136.2,1.6,0.6,47.6,326.3,26.2,3.2,1.2,4.8
6.2,0.1,0.0,0.0,0.3,2.0,0.1,0.7,0.1
326.5,6.7,3.6,76.0,197.2,59.5,1.4,21.1,7.0
128.9,5.0,1.1,7.8,102.3,19.3,1.3,8.6,2.4
100.7,8.9,2.7,10.7,873.0,4.0,2.0,1.3,2.5
82.4,3.1,0.5,0.0,121.7,13.5,4.6,7.1,2.5
64.9,2.9,0.9,78.5,92.2,1.4,0.1,0.1,7.8
171.6,9.4,2.0,113.3,318.5,7.0,2.9,0.8,15.5
70.2,0.2,0.0,0.0,836.4,3.0,0.2,1.0,0.3
376.2,18.6,6.0,137.3,225.9,7.2,0.7,6.0,41.8
200.3,10.6,5.8,195.1,1069.7,7.3,0.6,1.6,18.4
544.9,24.0,8.2,85.1,1058.4,45.6,1.4,6.7,35.2
437.9,15.6,4.9,50.8,506.5,67.9,2.5,28.4,7.5
456.1,26.2,6.2,126.9,670.3,11.0,3.0,2.4,43.4
458.8,34.9,9.1,81.7,969.1,12.4,5.0,2.9,26.9
26.2,1.0,0.6,3.6,402.1,3.4,0.4,2.1,1.4
304.1,9.5,5.2,20.4,72.7,49.5,2.5,1.3,5.2
428.4,20.9,6.0,164.5,410.6,4.8,0.8,1.7,52.8
589.9,46.0,10.0,82.2,753.1,21.4,4.7,3.2,29.0
185.4,8.4,4.1,26.9,146.4,26.1,1.6,14.9,2.6
283.0,5.0,2.8,41.2,108.1,58.1,3.6,37.7,3.6
225.4,19.4,7.9,41.6,122.4,11.4,2.1,7.8,3.9
557.7,27.2,4.3,72.6,507.0,71.6,2.9,36.3,8.6
298.9,14.5,5.0,75.0,69.4,19.4,2.5,14.5,23.2
262.2,13.6,6.8,64.4,328.3,19.2,5.7,12.1,17.5
235.7,11.4,4.6,73.7,76.6,9.2,1.6,5.9,23.2
374.5,31.9,4.4,0.0,165.3,19.5,4.2,0.9,6.2
302.6,9.5,5.9,24.4,356.0,54.9,5.0,36.5,2.1
109.2,4.8,2.7,12.0,42.5,17.0,3.7,11.5,1.6
277.1,16.0,3.4,123.8,1196.1,19.5,3.2,11.1,14.8
257.3,10.0,1.0,0.0,23.7,44.5,7.1,33.7,3.2
343.9,15.0,7.0,63.5,380.9,49.0,2.4,26.3,5.2
178.5,8.1,2.6,21.7,244.3,24.4,0.7,10.8,2.5
342.7,12.4,7.5,30.5,111.2,58.1,4.1,39.5,2.7
154.1,10.3,6.3,55.2,562.9,2.4,0.2,0.8,12.7
177.0,9.1,5.3,25.9,424.9,17.0,2.6,3.0,8.1
405.5,21.1,7.3,75.2,685.7,8.6,1.2,2.6,23.2
228.3,19.4,7.5,29.9,603.2,9.8,5.1,2.7,6.7
455.6,37.3,5.3,220.9,257.9,5.8,0.5,0.4,24.7
209.3,0.5,0.1,0.0,597.1,42.6,1.3,6.3,4.8
138.2,2.1,0.4,0.9,263.0,25.7,0.9,1.5,3.6
226.7,2.3,1.1,5.5,419.5,44.6,1.6,5.4,6.5
190.8,9.2,1.9,0.8,523.9,23.9,0.8,4.4,3.0
300.6,5.2,1.3,1.5,485.9,57.0,4.7,11.0,7.1
213.0,5.9,1.0,35.9,284.9,39.1,3.0,24.2,3.9
287.5,14.0,2.8,15.5,283.4,38.0,1.5,19.2,4.0
409.9,8.6,2.3,53.7,579.0,74.3,1.8,26.3,8.7
324.3,14.6,5.4,108.0,757.9,40.2,2.0,4.4,8.3
220.8,12.8,1.8,23.2,253.8,24.6,1.0,15.2,3.0
79.8,0.2,0.1,0.0,11.8,16.1,2.6,6.6,2.0
711.6,20.3,11.6,50.3,1179.7,98.5,4.4,5.6,34.3
235.7,11.5,7.1,32.9,466.1,25.5,0.8,0.2,7.5
343.0,17.9,11.1,50.7,773.8,35.4,1.4,0.9,10.2
152.8,11.9,4.6,103.3,235.4,5.2,0.1,0.1,6.1
376.8,14.7,6.3,52.3,387.5,55.2,2.5,26.9,7.8
486.5,16.6,9.2,92.7,1139.8,60.3,2.7,4.9,22.9
366.9,18.6,11.3,48.0,115.3,43.8,1.1,1.3,5.9
360.5,18.8,10.2,41.4,255.6,42.5,2.6,26.2,7.3
257.3,7.3,2.5,5.1,104.7,49.3,3.7,35.2,1.3
247.1,5.3,2.6,60.1,291.3,44.7,1.0,35.9,6.5
371.0,23.9,10.3,87.2,254.1,36.4,1.8,29.8,5.0
409.8,30.7,12.0,87.6,285.1,30.0,1.6,11.4,5.8
92.7,0.4,0.1,0.0,602.7,17.7,6.8,1.5,5.1
231.1,8.6,5.0,26.4,446.8,29.9,11.9,2.0,11.3
74.5,3.8,0.7,0.0,63.8,8.7,3.4,2.2,4.3
431.0,37.8,8.1,41.1,1441.7,11.4,1.5,1.6,14.0
58.8,4.0,2.4,10.1,76.0,5.9,1.7,2.9,0.6
65.4,1.4,0.2,0.1,93.3,12.0,3.5,2.6,2.8
111.4,1.1,0.7,0.0,148.2,23.4,1.0,18.4,1.9
98.2,6.5,0.9,0.0,10.4,9.0,4.5,2.2,3.3
103.8,11.4,2.4,0.0,133.2,0.7,0.1,0.0,0.2
121.4,3.7,1.3,4.4,259.4,17.1,0.7,0.4,4.7
222.9,8.2,0.8,0.0,846.0,31.8,10.3,11.5,8.9
331.2,17.9,2.0,0.0,356.5,36.4,8.1,2.9,9.7
409.2,23.7,11.1,136.8,494.7,16.7,1.1,1.6,31.0
175.7,6.1,3.7,15.3,349.7,27.1,1.3,1.1,3.2
83.0,6.0,3.7,15.3,665.6,7.2,2.0,5.3,1.7
87.4,6.7,1.7,5.0,541.9,5.7,1.4,1.9,2.4
138.5,9.3,5.8,28.2,326.6,8.3,2.0,1.0,6.6
3.6,0.0,0.0,0.0,5.9,0.6,0.0,0.0,0.2
34.0,0.0,0.0,0.0,7.7,9.3,0.2,8.8,0.1
250.3,7.6,4.8,20.1,76.7,13.6,0.1,13.4,0.1
210.5,13.2,5.4,41.7,56.2,23.3,1.4,16.9,2.5
146.1,9.5,4.6,37.1,59.3,15.2,0.9,11.3,1.8
68.1,0.5,0.0,0.0,2.1,12.3,4.7,4.8,1.0
386.3,16.4,3.1,105.0,122.9,22.1,3.8,15.3,39.0
13.1,0.1,0.0,0.0,5.6,3.7,0.1,2.2,0.1
184.8,6.7,1.4,62.3,738.1,3.8,0.6,1.6,26.3
483.2,27.3,8.8,62.9,1032.3,36.4,1.6,1.8,17.8
551.5,31.3,5.4,55.0,902.6,57.8,1.7,6.5,10.0
168.8,5.7,0.9,18.3,196.8,27.2,1.2,12.7,3.1
416.5,15.3,4.7,56.1,430.8,65.5,1.8,39.6,5.9
316.1,12.5,7.1,64.0,494.4,45.0,1.9,19.9,6.8
570.9,29.2,11.9,102.7,688.4,69.5,4.4,28.1,10.9
250.1,12.5,2.9,42.7,208.1,30.8,1.2,13.1,3.9
120.0,10.1,6.2,39.8,269.8,2.1,0.0,0.2,5.4
20.1,0.1,0.0,0.0,3.3,4.5,0.6,3.1,0.5
159.6,7.5,2.1,48.6,345.2,5.5,0.6,0.9,16.7
416.9,25.7,6.5,73.7,449.5,20.4,2.7,6.1,25.6
301.3,12.3,2.0,36.0,824.7,40.5,2.4,1.5,7.5
482.6,29.0,10.2,161.7,969.3,8.0,1.2,1.3,44.7
142.6,10.2,2.6,60.6,943.2,9.5,0.0,9.5,3.7
184.3,2.1,0.6,70.5,621.5,34.0,1.1,2.3,6.4
226.9,4.2,1.6,109.8,964.1,38.5,1.0,10.8,8.2
491.2,20.1,8.2,24.8,806.5,66.3,2.1,3.4,10.1
351.6,23.5,6.5,82.8,71.5,10.0,1.7,3.8,24.7
341.8,21.3,12.4,156.6,680.3,17.0,1.4,3.8,21.3
104.6,1.4,0.2,0.0,21.6,21.4,3.0,0.4,2.7
175.1,1.6,0.7,0.0,47.9,40.1,5.1,34.0,2.1
513.1,13.5,2.5,3.7,968.5,80.8,21.3,5.1,21.3
219.0,16.9,10.7,48.3,222.4,9.9,0.4,0.2,7.1
4.4,0.1,0.0,0.0,388.1,0.6,0.2,0.1,0.2
764.1,84.3,11.4,93.0,36.3,0.5,0.1,0.2,3.3
239.7,14.0,1.9,0.0,681.2,30.2,1.0,25.3,1.2
236.7,7.9,1.0,0.0,270.5,39.2,0.9,22.3,2.5
206.2,1.1,0.3,35.2,248.2,46.3,0.9,30.1,3.3
296.3,21.4,12.3,42.2,116.4,27.2,1.0,26.2,1.3
106.2,3.8,1.7,10.0,272.5,12.3,2.0,5.0,7.8
172.5,14.2,2.0,0.0,307.8,11.0,3.2,7.2,2.9
56.9,3.9,0.6,0.0,303.0,5.1,1.5,4.2,1.8
92.7,5.0,0.8,0.0,169.8,11.2,3.1,8.6,3.2
96.6,6.7,3.5,59.7,263.4,4.4,0.4,1.4,4.8
77.2,0.8,0.1,0.0,89.9,17.2,4.0,9.1,2.8
106.6,4.6,0.6,0.0,26.0,17.0,2.1,13.2,1.3
158.0,1.5,0.7,4.3,44.8,35.0,1.9,29.9,3.8
272.3,16.3,7.4,30.6,671.8,13.9,3.0,2.0,18.9
24.9,0.2,0.0,0.0,31.4,5.5,1.8,2.4,1.3
518.6,31.6,9.5,170.8,167.8,2.7,0.5,1.2,52.3
16.3,0.1,0.0,0.0,137.0,4.3,0.4,0.0,0.1
153.7,4.4,2.1,7.6,113.3,29.8,3.4,3.8,4.0
223.4,4.6,1.3,110.8,249.0,33.3,3.7,4.9,12.9
150.1,7.5,4.4,28.5,67.2,19.3,0.7,9.8,2.1
650.2,56.4,7.7,285.8,1910.8,5.0,0.5,0.9,31.4
209.8,19.2,3.5,20.2,542.8,2.7,0.1,2.2,6.4
21.3,0.2,0.1,0.0,145.3,4.3,1.2,0.7,0.9
215.2,15.2,8.1,42.8,161.3,17.6,0.9,14.2,3.7
89.8,7.0,1.0,0.0,589.5,6.6,1.9,4.0,1.4
218.7,0.1,0.0,0.0,9.5,42.5,3.0,34.1,0.6
85.9,0.3,0.1,0.0,489.9,20.4,1.6,18.0,1.1
321.5,16.1,5.8,144.0,875.0,5.2,1.0,0.6,34.9
185.6,15.3,8.9,39.9,649.9,9.8,0.9,6.0,3.9
637.2,29.4,7.9,137.3,1217.7,43.7,0.7,1.1,45.6
31.4,0.3,0.1,0.0,3.9,6.6,2.2,4.3,2.4
189.0,18.1,2.2,0.0,307.1,6.0,2.5,1.8,3.7
194.9,17.3,3.0,1.5,1012.3,9.3,1.5,5.9,2.6
187.6,14.0,2.0,0.0,882.6,15.8,6.3,7.8,2.8
355.8,22.8,10.4,218.6,762.8,21.0,2.6,3.0,17.4
249.3,19.9,8.0,30.5,222.7,16.7,4.2,8.2,6.4
297.7,11.9,7.4,30.5,300.2,41.7,1.3,1.3,5.5
388.8,17.1,4.8,3.8,258.4,57.5,2.0,24.7,3.0
118.3,5.8,3.2,3.8,25.2,17.2,0.8,15.3,1.5
713.3,22.4,5.6,230.8,1610.5,84.0,9.0,12.0,44.7
264.5,14.5,2.0,0.0,673.6,29.0,3.5,2.8,5.7
148.8,0.3,0.1,0.0,48.4,33.4,4.5,3.5,4.0
734.4,66.0,11.5,30.5,87.1,24.2,12.8,6.7,23.2
172.0,2.9,0.9,4.1,497.1,32.6,3.8,3.8,4.3
232.6,10.4,2.8,124.8,167.8,9.2,0.8,1.6,25.4
469.6,33.4,10.3,150.4,595.1,7.0,0.4,0.7,32.9
201.7,1.6,0.8,4.3,379.8,39.8,1.8,0.1,6.2
467.0,24.2,8.2,154.4,199.2,11.7,1.1,0.1,48.4
39.1,0.3,0.1,0.0,7.9,8.6,2.1,5.0,1.4
115.5,4.7,2.7,12.0,501.4,15.2,0.3,1.0,2.7
290.5,8.7,1.3,42.3,257.1,50.0,1.9,25.9,4.4
146.8,7.6,3.5,16.9,132.2,17.6,0.7,10.9,2.6
173.8,2.3,1.3,5.0,20.1,41.9,4.9,33.4,0.8
100.4,8.2,3.9,81.4,415.5,5.1,0.3,0.8,2.2
99.4,0.2,0.0,0.0,0.9,25.5,1.3,21.6,0.4
338.6,20.9,4.4,72.6,1039.0,11.2,1.8,2.4,25.7
427.3,29.8,12.0,104.3,128.3,6.5,1.0,2.5,29.1
266.2,0.1,0.0,0.0,1.7,30.3,0.1,29.0,0.1
163.9,10.3,1.4,0.0,6.1,16.8,2.3,2.3,2.0
251.2,10.6,6.0,88.4,126.0,33.7,0.8,24.3,3.8
471.8,17.9,6.4,37.2,532.8,62.6,1.4,1.0,12.9
273.1,12.2,7.4,30.5,124.7,41.0,11.2,10.9,2.9
557.7,21.7,12.4,120.8,380.2,84.6,5.8,36.6,14.2
592.6,40.7,7.7,79.8,422.3,11.9,0.5,5.1,31.0
584.2,30.6,12.9,156.4,1780.5,36.2,3.7,9.8,41.5
123.7,5.9,3.2,12.7,71.9,17.0,0.7,6.9,1.2
331.9,8.8,2.9,78.8,2297.8,27.8,1.2,24.4,34.4
250.1,13.3,2.6,87.5,353.7,7.3,2.1,1.4,25.3
226.8,3.7,0.6,0.0,125.1,46.4,14.4,29.1,9.9
309.9,14.0,2.5,7.3,157.1,36.3,3.6,5.0,11.0
312.3,14.2,5.8,53.4,284.3,33.3,2.0,2.0,13.5
375.1,14.9,8.9,39.4,353.0,44.7,2.3,2.0,15.1
315.9,19.9,11.4,46.0,401.0,32.8,11.6,10.0,6.1
240.1,15.8,4.5,79.6,97.4,3.6,0.7,1.0,19.8
587.8,28.6,8.9,61.1,199.3,75.4,2.5,31.0,8.1
312.4,14.6,7.1,15.4,3.0,42.2,2.0,18.4,3.5
83.8,3.3,2.0,14.5,52.2,12.7,0.3,6.8,1.1
257.6,11.0,6.1,24.4,112.5,37.0,1.9,18.5,3.5
152.8,6.7,0.6,0.0,4.5,24.9,3.0,19.6,1.3
336.0,15.4,6.5,45.9,170.6,47.3,2.9,29.5,4.2
166.6,9.2,5.1,20.3,142.7,20.4,0.4,13.2,1.2
123.4,4.0,0.6,0.0,25.0,21.2,4.9,10.2,4.8
8.8,0.2,0.0,0.0,3.3,1.8,0.8,0.3,0.4
54.4,3.6,2.2,11.0,191.2,0.6,0.0,0.1,4.8
406.9,23.2,11.6,165.0,247.0,44.6,0.4,33.9,7.0
257.5,8.6,2.4,110.7,160.9,39.8,0.4,30.2,6.3
190.1,4.0,2.5,10.2,62.5,39.1,1.2,34.0,1.0
312.7,16.1,9.5,66.8,237.8,41.9,1.8,29.7,4.0
76.8,4.4,2.3,9.0,73.1,9.5,0.5,6.2,1.0
455.7,20.1,2.9,62.0,212.7,64.4,1.5,39.2,5.4
94.8,0.5,0.1,10.8,108.8,20.3,0.7,5.1,2.5
369.2,21.6,7.2,34.3,761.4,37.0,3.9,21.4,8.8
11.2,0.1,0.0,0.0,3.1,2.4,0.7,1.6,0.6
99.7,0.4,0.2,0.5,77.5,22.6,1.0,14.8,2.5
153.8,4.4,1.4,23.5,277.2,24.0,0.8,3.1,4.2
64.7,4.7,2.8,12.6,100.9,2.3,0.6,0.7,3.8
193.5,4.8,2.1,87.8,184.9,32.2,0.8,18.9,6.1
132.0,7.6,1.0,0.0,299.8,13.6,4.6,3.7,6.3
67.1,4.9,2.4,13.9,47.2,6.0,0.6,4.3,1.0
112.5,3.1,0.5,15.8,208.0,20.8,2.4,10.6,2.8
252.2,8.5,2.5,47.6,258.5,22.6,1.4,3.3,20.1
177.9,6.5,3.9,28.8,359.4,22.4,0.9,0.4,7.0
319.9,19.5,10.5,143.7,1112.6,1.9,0.3,0.6,33.4
130.8,10.9,1.5,0.0,807.0,7.8,0.3,6.0,1.7
102.6,8.7,4.9,28.0,132.1,2.1,0.1,1.5,3.5
342.4,2.6,1.0,32.0,212.0,60.4,1.7,1.0,17.1
546.3,40.2,12.4,142.2,294.1,8.3,1.1,1.7,30.4
380.8,20.9,8.3,36.0,1523.7,33.6,3.2,8.4,12.9
412.6,24.9,7.1,122.0,804.1,13.4,3.0,1.4,32.3
250.7,10.1,1.9,58.8,131.2,15.6,2.8,11.1,23.8
426.4,1.7,0.4,1.3,281.3,90.5,6.2,1.4,11.8
72.1,4.8,1.6,186.0,80.5,0.4,0.0,0.2,6.3
172.1,0.4,0.1,0.2,86.2,39.1,2.8,19.3,4.0
558.0,4.8,1.1,59.5,399.4,96.5,5.2,12.4,30.8
259.8,10.4,6.4,34.2,127.4,36.2,3.6,17.5,10.3
200.5,2.6,0.6,71.0,280.2,1.8,0.2,0.8,39.9
105.5,0.4,0.1,0.0,5.8,26.3,1.7,23.1,1.2
665.8,47.5,12.8,130.3,708.3,14.0,1.0,1.2,43.6
64.8,1.6,0.9,3.8,76.8,12.5,1.6,8.5,0.7
69.2,6.0,3.7,15.4,473.2,3.2,1.5,0.8,1.1
20.3,1.9,1.1,5.0,11.1,0.7,0.1,0.5,0.3
350.0,19.3,3.6,99.7,592.8,13.5,0.4,10.9,30.6
183.2,1.1,0.2,0.0,269.0,35.3,9.6,4.9,10.2
604.0,55.2,7.2,0.0,4.6,30.7,7.7,1.6,2.6
68.2,2.7,0.4,15.5,36.7,9.4,0.6,1.6,1.7
32.9,0.1,0.0,0.1,80.4,7.5,0.7,0.9,0.7
222.3,7.8,4.1,15.3,467.1,32.8,1.7,2.7,5.1
25.8,0.1,0.0,0.0,37.7,6.3,0.2,5.6,0.2
433.0,25.3,11.2,123.3,786.0,20.0,0.7,17.9,31.9
569.1,38.4,10.4,201.2,278.1,10.0,1.2,8.2,44.3
143.2,5.1,3.1,14.9,93.6,16.2,5.3,1.0,8.9
211.6,9.4,1.2,0.0,322.0,29.6,4.7,2.4,4.5
471.9,13.9,3.4,73.7,1275.8,52.8,10.9,13.1,34.7
462.8,15.9,7.0,162.0,951.8,47.8,3.6,5.6,31.4
205.2,6.3,2.5,11.9,157.8,29.9,3.2,4.9,7.9
288.2,11.9,5.6,23.4,826.1,38.3,4.7,5.1,9.4
179.8,9.0,5.5,22.9,162.4,25.0,3.5,17.5,1.5
492.4,54.0,7.5,0.0,545.7,2.9,0.1,1.6,1.0
54.1,0.2,0.0,0.0,151.6,7.0,0.8,5.1,2.0
132.7,13.7,1.8,0.0,292.5,2.8,0.4,0.2,0.4
257.8,3.9,2.2,6.8,334.4,53.5,1.2,34.1,3.0
105.0,0.0,0.0,0.0,79.9,25.2,0.0,25.1,1.4
174.9,6.9,2.0,46.4,240.8,11.4,0.4,7.2,16.1
52.2,4.0,0.6,0.0,543.7,3.8,0.4,1.9,1.0
453.1,31.4,5.1,136.6,89.5,32.3,0.1,0.1,10.7
95.2,0.6,0.0,0.0,1.7,23.2,3.1,18.5,1.8
411.4,27.5,7.0,50.1,181.4,40.2,2.6,18.5,4.3
106.6,2.5,2.2,0.0,9.1,4.9,0.4,3.7,0.5
182.7,1.1,0.2,0.0,14.1,39.7,4.8,1.7,4.8
279.4,16.5,3.2,34.9,213.5,31.4,1.2,19.7,3.2
84.1,4.7,1.5,6.8,404.0,9.1,2.3,5.1,2.7
174.8,18.2,2.4,0.0,0.8,1.2,0.1,0.2,0.1
227.8,10.1,1.2,17.6,298.5,31.8,1.5,14.3,3.5
114.4,0.1,0.0,0.0,6.1,10.3,0.1,8.2,0.1
124.8,6.6,2.7,36.3,135.4,3.7,0.1,1.2,12.3
391.5,21.1,4.8,224.2,1300.4,25.4,3.0,11.8,26.2
235.5,9.8,3.4,216.6,1057.5,14.6,1.0,1.2,21.1
137.2,0.5,0.2,1.2,43.6,29.1,3.1,3.3,4.4
150.2,3.3,0.7,62.4,177.8,9.9,0.6,0.9,19.0
293.9,10.9,1.9,36.1,446.9,46.1,2.4,17.9,5.2
206.9,15.7,3.3,39.0,309.7,4.8,0.3,1.2,11.6
252.7,27.0,3.7,0.0,84.5,4.0,0.1,1.2,0.2
234.0,0.5,0.1,0.0,7.5,51.0,1.3,0.8,5.0
168.8,0.3,0.1,0.0,5.4,37.0,0.6,0.1,3.3
833.9,47.4,6.5,36.4,1622.0,81.5,5.7,23.0,24.5
128.2,2.6,0.5,0.0,235.6,22.2,1.6,1.4,3.9
100.1,6.9,4.0,18.0,662.2,6.8,1.5,3.6,3.9
138.7,12.0,3.0,162.4,211.5,2.8,0.6,1.4,5.3
342.4,4.2,0.7,0.0,28.1,59.5,13.6,3.1,19.1
347.6,16.3,5.0,124.0,797.0,7.0,0.5,4.7,40.8
203.8,13.8,3.0,47.3,90.0,3.2,0.1,0.6,16.2
192.9,15.0,9.2,37.8,196.6,5.4,1.1,2.2,11.3
172.2,14.4,8.8,33.3,59.6,7.2,0.6,3.4,4.5
56.2,5.7,3.3,14.9,23.1,1.0,0.1,1.0,0.6
141.1,13.2,4.0,13.0,65.0,5.6,3.5,1.2,2.1
93.0,7.2,4.5,16.6,125.6,3.0,0.3,0.5,4.4
266.6,7.0,4.0,12.7,163.3,38.0,13.4,0.1,14.6
425.8,29.1,4.0,0.0,374.8,34.9,7.3,0.6,9.8
134.9,13.5,8.5,42.5,114.5,1.0,0.0,0.1,2.9
304.5,19.6,8.2,112.4,415.7,4.8,0.5,0.5,26.0
269.8,17.1,6.7,77.1,747.2,5.2,0.4,2.2,22.6
68.2,5.8,1.2,0.0,373.2,3.8,0.7,1.7,1.0
272.2,12.8,5.2,127.3,360.4,13.7,1.4,2.4,24.1
289.4,11.6,4.6,73.7,755.2,20.8,2.4,9.5,25.2
